age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,Probability
40,15,1,1,0,0,50,1
70,10,1,1,0,0,6,1
20,10,1,0,0,0,50,0
30,9,1,1,0,1902,55,1
40,14,1,1,0,0,35,1
20,9,0,1,0,0,32,0
30,10,1,1,0,0,20,0
50,13,1,1,0,0,48,0
19,10,1,0,0,0,15,0
50,10,1,0,0,0,37,0
20,10,1,0,0,0,28,0
50,13,1,1,0,0,40,0
50,14,1,1,0,0,55,1
30,9,1,1,0,0,40,0
60,10,1,0,0,0,40,0
20,9,1,1,0,0,30,0
17,5,1,0,0,0,40,0
20,10,1,0,0,0,45,0
30,9,1,1,0,0,40,0
30,6,1,0,0,0,35,0
50,16,1,1,0,0,50,1
30,13,1,1,0,0,40,1
70,9,1,1,2346,0,40,0
20,9,1,0,0,0,40,0
40,9,1,0,0,0,38,0
70,11,1,0,0,0,30,0
60,10,1,1,15024,0,40,1
20,9,1,1,0,0,50,0
30,11,1,1,0,0,48,1
30,10,1,1,0,1485,44,1
20,10,1,1,0,0,40,0
30,13,1,1,0,0,40,1
20,9,1,1,0,0,60,1
19,9,1,0,0,1721,40,0
20,13,1,1,0,0,25,0
70,13,1,0,0,0,7,0
40,9,1,1,0,0,50,1
20,11,1,1,0,0,40,0
40,12,0,1,0,0,60,0
20,10,1,0,0,0,40,1
20,10,0,1,0,0,40,0
20,9,0,1,0,0,40,1
60,2,0,1,0,0,38,0
30,13,1,0,0,0,40,0
50,4,1,1,0,0,40,0
18,10,1,0,0,0,15,0
30,13,1,1,0,0,20,0
30,13,0,1,0,0,40,1
40,13,1,1,0,0,38,1
70,4,1,1,0,0,25,0
70,13,1,1,0,0,17,0
20,10,1,1,0,0,40,0
50,7,1,1,0,0,16,0
30,7,0,1,13550,0,40,1
40,10,1,1,0,0,30,0
20,9,1,0,0,0,40,0
20,14,1,0,0,0,40,0
20,13,1,0,0,0,60,0
40,3,0,1,0,0,40,0
50,13,1,0,0,0,50,1
30,3,1,1,0,0,40,0
17,7,1,1,0,0,20,0
40,10,1,1,0,0,48,1
30,9,1,1,0,0,42,0
30,9,0,1,0,0,40,0
50,4,1,1,0,0,40,0
20,10,1,1,0,0,40,0
30,12,1,0,0,0,32,0
70,9,1,1,0,0,40,1
20,13,0,1,0,0,40,0
50,7,1,0,0,0,20,0
50,14,1,1,0,0,50,0
20,13,1,0,0,0,40,0
19,7,0,0,0,0,19,0
40,3,1,1,0,0,35,0
30,11,1,1,0,0,40,0
60,4,1,1,2414,0,40,0
40,9,1,0,0,0,35,0
60,3,1,0,0,0,45,0
30,13,1,0,0,0,40,0
40,11,1,1,0,0,40,0
30,13,1,1,7298,0,50,1
30,16,1,1,0,0,60,0
60,9,1,1,0,0,20,0
20,13,1,1,0,0,55,1
30,9,1,1,0,0,40,0
30,10,1,1,0,0,50,0
40,9,1,1,0,0,60,1
18,4,1,0,0,0,40,0
40,10,0,0,0,0,15,0
30,10,1,1,0,0,40,1
19,10,1,0,0,0,20,0
40,10,0,1,0,0,50,0
30,13,1,1,0,0,40,0
40,10,1,1,0,0,40,1
30,10,1,1,0,0,40,0
40,16,1,1,0,0,35,0
40,13,1,1,0,0,65,1
30,13,1,1,0,0,35,0
30,11,1,1,0,0,36,0
20,3,1,1,0,0,35,0
20,6,1,1,0,0,40,0
40,9,0,0,0,0,32,0
50,16,1,1,0,0,50,1
20,10,1,1,0,0,15,0
50,10,1,1,0,0,72,0
50,5,0,1,0,0,60,0
50,9,1,1,0,0,55,1
30,9,1,1,0,0,65,0
30,9,1,1,0,0,40,0
20,7,0,1,0,0,40,0
30,10,1,0,0,0,35,0
20,10,1,0,0,0,35,0
30,14,1,1,0,0,55,1
30,15,1,0,15024,0,45,1
50,6,1,1,0,0,40,1
18,7,1,1,0,0,12,0
30,10,1,1,0,0,48,0
50,13,1,0,0,0,32,0
30,12,1,1,0,0,40,0
60,8,1,0,0,0,40,0
60,9,1,1,0,0,50,1
20,10,1,1,0,0,40,0
50,14,1,1,0,0,50,1
19,9,1,1,0,0,50,0
30,14,1,1,0,0,50,1
30,13,0,1,0,0,50,0
30,9,1,0,0,0,60,1
30,15,1,0,0,0,40,0
20,13,1,0,0,0,60,0
20,11,1,1,0,0,60,0
20,9,1,1,0,0,40,0
19,9,1,1,0,0,40,0
40,9,0,1,0,0,40,1
50,7,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,9,1,1,0,0,50,0
20,3,1,1,0,0,40,0
20,11,1,1,0,0,40,0
30,9,0,0,0,0,35,0
20,10,0,1,0,0,39,0
30,9,1,1,0,0,52,0
30,9,1,1,7298,0,40,1
20,9,1,0,0,0,25,0
50,9,1,0,0,0,50,0
20,3,1,0,0,0,40,0
30,13,1,1,0,0,44,0
60,10,1,0,0,0,35,0
40,10,1,1,0,0,45,0
20,13,1,0,0,0,40,0
50,14,1,0,0,0,45,0
40,9,1,1,0,0,84,0
50,9,1,0,0,1590,40,0
30,9,1,0,0,1669,45,0
20,13,1,0,0,0,40,0
50,16,1,1,0,1887,70,1
30,9,1,1,3103,0,60,1
40,13,1,1,0,0,40,1
30,13,1,0,0,0,35,1
20,13,1,0,0,0,15,0
40,10,1,0,0,0,38,0
30,10,1,1,0,0,40,0
40,14,1,1,7688,0,53,1
30,9,1,1,0,0,40,0
50,13,1,1,0,0,38,1
30,10,1,1,0,0,60,0
40,14,1,1,0,0,44,1
50,11,1,1,0,0,40,0
30,12,1,1,0,0,60,0
30,11,1,1,0,0,40,1
30,13,0,0,0,0,52,0
30,13,1,1,15024,0,45,1
30,13,1,0,0,0,40,0
20,2,1,1,0,0,96,0
20,13,1,1,0,0,40,0
20,9,0,0,0,0,20,0
20,10,1,1,0,0,40,0
70,3,1,1,0,0,20,0
20,9,1,1,0,0,50,0
20,10,0,0,0,0,35,0
40,13,1,1,0,0,40,1
60,9,0,0,0,0,99,0
40,9,1,1,0,0,40,0
50,13,1,1,0,0,40,1
20,13,1,1,0,0,44,0
50,3,1,1,0,0,40,0
40,13,1,0,0,0,45,0
20,10,1,0,0,0,40,0
40,4,1,1,0,0,52,0
19,10,1,0,0,0,20,0
30,7,0,1,0,0,40,0
20,7,1,1,0,0,40,0
30,9,1,1,0,0,60,0
60,4,1,1,0,0,20,0
20,10,1,0,0,0,16,0
30,9,1,1,0,0,40,0
40,10,1,0,0,0,44,0
30,10,1,0,0,0,40,1
19,10,1,0,0,0,35,0
40,16,1,1,0,0,45,1
30,8,1,1,15024,0,70,1
50,10,0,0,0,2339,45,0
40,13,0,0,0,0,60,1
19,10,1,0,0,0,16,0
20,9,1,0,0,0,40,0
20,9,1,1,0,0,35,0
30,13,1,0,0,0,40,0
30,9,1,1,0,0,40,0
20,9,0,1,0,0,40,0
30,10,0,0,6497,0,56,0
30,10,0,0,0,0,35,0
30,7,1,1,0,0,40,0
30,9,1,0,0,0,36,0
20,10,1,0,0,0,40,0
20,14,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,10,1,1,0,0,40,0
30,9,1,1,0,0,35,0
30,9,1,1,0,0,50,0
30,14,1,0,0,0,20,0
50,9,1,0,0,0,48,0
50,10,1,1,0,0,40,1
20,9,1,0,0,0,30,0
20,9,1,1,0,0,45,0
20,1,1,1,0,0,50,0
30,9,1,0,0,0,32,0
30,10,1,0,0,0,30,0
40,11,1,1,0,0,40,0
40,10,1,1,0,0,60,0
20,10,1,0,0,0,10,0
20,10,1,0,0,0,45,0
20,6,0,0,0,0,25,0
50,10,1,0,0,0,40,0
30,13,1,0,0,0,33,1
20,10,1,0,0,0,12,0
40,13,1,1,0,0,35,1
30,9,1,1,14344,0,40,1
60,13,1,1,0,0,35,0
20,13,1,1,0,0,30,0
40,13,1,1,7688,0,40,1
50,14,1,1,0,1977,35,1
20,9,1,0,0,0,32,0
40,12,1,1,15024,0,50,1
30,13,1,1,0,0,40,0
30,10,1,1,0,0,40,0
50,9,1,0,0,0,38,0
20,9,1,0,0,0,40,0
30,11,1,1,0,0,40,1
60,13,1,0,0,0,40,0
40,13,1,1,4650,0,40,0
60,13,1,1,7298,0,48,1
20,9,1,1,0,0,35,0
60,13,1,1,0,0,60,1
50,9,1,0,0,0,35,0
30,13,1,1,0,0,50,1
40,11,1,1,0,0,40,0
20,9,1,1,0,0,40,0
18,10,1,1,0,0,40,0
20,13,1,1,0,0,40,0
30,7,1,1,0,0,40,0
50,9,1,1,0,0,55,1
19,10,1,1,0,0,14,0
20,13,1,0,0,0,40,0
60,13,1,1,0,0,15,0
60,11,1,1,0,0,45,0
60,13,1,1,99999,0,40,1
50,12,1,1,3103,0,30,1
70,10,1,0,0,0,30,0
50,9,1,1,5013,0,45,0
40,9,1,1,0,0,50,1
40,10,1,1,0,0,45,1
50,4,0,1,0,0,40,0
40,13,1,1,4650,0,35,0
40,14,1,1,0,0,40,1
50,7,1,1,0,0,40,0
20,11,1,1,0,0,40,0
40,10,1,1,0,0,40,0
40,9,1,1,0,0,40,0
30,6,0,0,0,1980,40,0
20,9,1,1,0,0,40,0
30,10,1,1,0,0,50,0
60,11,1,0,0,0,30,0
40,10,1,1,14344,0,45,1
30,13,1,1,0,0,45,0
30,13,1,1,0,0,40,1
30,10,1,1,0,0,38,0
50,9,1,1,7298,0,60,1
50,16,1,1,0,0,35,0
30,5,1,1,0,0,45,0
40,6,0,1,0,0,40,0
40,10,1,1,7298,0,42,1
20,13,1,1,0,0,18,0
50,10,1,1,0,0,40,1
40,3,1,1,0,0,40,0
20,11,1,1,0,0,45,0
40,6,1,0,0,0,20,0
50,13,0,1,0,0,40,0
30,13,1,0,13550,0,50,1
40,7,0,1,7688,0,40,1
20,9,1,0,0,0,40,0
40,9,1,1,0,0,40,0
20,13,1,1,0,0,50,0
30,9,1,1,0,0,40,0
40,9,1,1,0,0,40,0
20,10,0,1,0,0,40,0
30,10,1,1,0,0,30,0
30,16,1,1,0,0,45,1
30,9,1,1,0,0,40,0
40,10,1,0,0,0,20,1
20,11,1,0,0,0,40,0
30,9,0,1,0,0,40,0
50,13,1,0,0,0,40,1
30,9,0,0,0,0,40,0
17,7,1,1,0,0,20,0
30,14,0,0,0,0,40,0
20,10,1,1,0,0,40,0
20,12,1,1,4064,0,40,0
30,13,0,1,0,0,40,0
30,13,1,1,0,0,40,1
30,9,1,0,0,0,40,0
40,10,1,0,0,0,40,0
40,10,1,0,0,0,40,0
20,11,1,0,0,0,40,0
30,9,1,0,0,0,40,0
50,9,1,1,0,0,40,0
50,13,1,1,0,0,55,1
30,13,1,1,0,0,40,1
40,4,0,1,0,0,40,0
20,10,1,1,0,0,20,0
30,9,1,1,0,0,40,0
50,9,1,1,0,0,25,1
40,9,1,1,0,0,34,0
40,9,0,0,0,0,35,0
20,13,1,1,0,0,40,0
30,6,1,1,0,0,40,0
20,10,1,1,0,0,35,0
50,3,1,0,0,0,40,0
20,13,1,0,0,1977,24,1
20,9,1,1,0,0,51,0
20,13,1,0,0,0,55,0
20,13,1,0,0,0,20,0
70,2,0,1,0,0,40,0
40,9,0,1,0,0,42,0
20,9,1,1,0,0,45,0
60,13,1,1,0,0,40,0
20,7,1,1,0,0,99,0
20,5,0,0,0,0,24,0
20,10,1,1,0,0,40,0
30,11,0,1,0,0,40,0
30,9,1,1,0,0,40,0
30,9,0,0,0,0,25,0
40,14,1,0,0,0,45,1
40,10,1,1,0,0,55,1
30,14,1,1,0,0,60,1
19,10,0,1,0,0,30,0
50,12,1,1,0,0,50,0
30,14,1,1,0,0,45,1
30,13,1,0,0,0,4,0
20,9,1,0,4508,0,40,0
18,9,1,1,0,0,25,0
60,10,1,0,0,0,20,0
30,11,1,1,0,0,50,0
40,4,0,0,0,0,48,0
30,6,1,1,0,0,40,0
40,10,1,0,0,0,40,1
30,6,0,0,0,0,40,0
60,10,1,1,2829,0,24,0
30,11,1,1,0,0,40,0
20,9,1,1,0,0,40,0
20,16,1,0,0,0,60,1
20,11,1,1,0,0,40,0
20,10,1,1,0,0,20,0
19,9,0,1,0,0,40,0
20,10,1,1,0,0,30,0
20,13,0,1,0,0,40,0
20,10,1,1,0,0,50,0
30,11,1,1,0,0,42,1
20,13,0,1,0,0,40,0
20,13,1,0,0,0,50,0
20,9,1,0,0,0,40,0
20,13,1,0,0,0,20,0
20,9,1,1,0,0,8,0
20,9,1,1,0,0,40,0
30,9,1,1,0,0,62,0
20,13,1,0,0,0,45,0
60,14,1,1,0,0,50,0
30,10,1,0,0,0,33,0
40,9,0,1,0,0,40,0
30,12,1,0,0,880,45,0
30,9,1,1,0,0,48,0
60,13,1,1,0,0,44,1
40,11,1,0,0,0,40,0
20,15,1,1,0,0,70,0
40,10,0,0,0,0,40,0
50,10,1,1,0,0,40,1
50,9,1,1,0,0,50,1
30,13,1,1,0,0,35,0
50,9,1,1,0,0,45,1
40,9,1,1,0,0,55,0
20,9,1,0,0,0,40,0
20,13,1,0,0,0,15,0
20,9,1,1,0,0,40,0
20,10,1,0,0,0,20,0
70,13,1,1,0,0,30,0
40,10,1,1,0,1977,40,1
40,10,1,1,0,0,40,0
40,8,1,1,0,0,40,0
30,11,1,0,0,0,37,1
30,9,1,1,0,0,50,0
40,10,1,1,7688,0,40,1
40,10,1,1,0,0,45,0
20,5,1,0,0,0,37,0
50,9,1,1,0,0,40,0
30,13,1,1,0,0,40,1
40,9,0,0,0,0,40,0
50,13,1,1,0,0,40,1
50,2,0,1,0,0,35,0
50,14,1,0,0,0,50,0
30,14,1,1,0,2415,70,1
20,9,1,1,0,0,40,0
30,9,0,1,0,0,40,0
70,9,1,0,0,0,10,0
50,14,1,0,0,0,60,1
40,10,1,1,0,1485,47,0
60,13,1,0,0,0,40,1
50,5,1,0,0,0,40,0
30,13,1,1,0,0,48,1
40,13,1,1,0,1740,40,0
40,5,1,1,0,0,40,0
70,10,1,0,0,0,11,0
50,9,0,0,0,0,20,0
18,7,0,1,0,0,15,0
30,10,0,1,0,0,40,0
20,10,1,0,0,0,50,0
60,9,1,0,0,0,38,0
50,9,1,0,0,0,40,0
50,10,1,1,15024,0,40,1
20,9,0,1,0,0,40,0
30,13,1,1,0,0,40,0
20,11,1,0,0,1876,36,0
20,13,1,1,5178,0,40,1
30,9,0,1,0,0,45,0
30,9,0,0,0,0,34,0
40,10,1,1,5178,0,50,1
50,16,1,1,99999,0,65,1
30,12,1,1,0,0,40,0
20,9,0,1,0,0,40,0
30,7,1,1,0,0,40,0
50,13,1,1,0,0,50,0
50,10,1,1,0,0,40,1
50,10,1,1,0,0,45,0
70,11,1,1,0,0,30,0
20,12,1,0,0,0,20,0
40,9,1,0,0,0,40,0
30,12,1,0,0,0,40,0
30,13,1,1,0,0,40,1
40,4,1,1,0,0,40,0
20,9,0,1,0,0,45,0
20,7,1,1,0,0,40,0
30,9,1,1,0,0,50,0
30,9,1,1,0,0,40,0
50,12,1,1,0,0,50,1
40,9,1,1,0,0,48,0
40,9,1,1,0,0,44,0
30,9,1,1,0,0,44,0
50,9,1,0,0,0,45,0
30,10,1,1,0,0,40,0
20,10,1,1,0,0,40,0
20,9,1,0,0,0,44,0
20,5,0,0,0,0,30,0
50,9,1,0,0,0,42,0
20,14,1,0,0,0,20,0
30,9,1,1,0,1726,40,0
20,10,1,1,0,0,25,0
60,9,1,0,0,0,8,0
19,7,0,0,0,0,40,0
40,10,0,1,0,1902,40,1
30,7,0,1,0,0,40,0
50,9,1,1,0,0,40,0
18,9,1,0,0,0,30,0
60,16,1,1,7688,0,60,1
20,10,1,0,0,0,40,0
50,10,1,0,0,0,22,0
30,13,1,1,7688,0,55,1
20,10,1,1,0,0,40,0
50,16,1,0,0,0,55,1
20,9,1,1,0,0,40,0
30,12,1,1,0,0,40,0
20,14,0,1,0,0,60,0
20,10,1,1,0,0,40,0
40,10,1,1,0,0,50,0
30,14,1,1,0,0,48,0
20,13,1,0,0,0,50,0
40,9,1,1,0,0,27,0
18,9,1,0,0,0,30,0
50,10,1,1,0,1672,45,0
60,13,1,1,10520,0,50,1
20,13,1,1,0,0,40,0
19,9,0,0,0,0,40,0
30,15,1,1,0,0,65,1
50,13,1,1,0,0,50,1
20,6,1,0,0,0,40,0
30,9,1,1,0,0,40,0
40,10,0,0,0,0,40,0
40,13,0,1,0,0,40,0
20,13,1,1,0,0,38,0
30,14,1,1,0,0,76,1
30,3,1,1,0,0,45,0
40,14,1,1,0,0,40,1
18,7,1,0,0,0,20,0
50,14,1,1,0,0,38,1
20,11,1,0,0,0,38,0
30,14,1,1,0,0,40,1
20,5,1,1,0,0,40,0
40,13,1,1,7688,0,45,1
17,6,1,0,0,0,17,0
40,9,1,1,0,0,40,0
50,13,1,0,0,0,40,1
19,9,1,0,0,0,40,0
20,9,1,0,0,0,40,0
40,10,1,1,0,0,45,0
70,9,1,1,0,0,99,0
20,7,0,1,0,0,35,0
20,9,0,0,0,0,40,0
40,9,1,1,0,0,44,0
40,10,0,1,0,0,40,0
20,9,1,1,0,0,48,0
40,13,1,0,0,0,38,0
30,3,1,1,0,0,40,0
20,11,1,1,0,0,40,0
20,13,1,0,0,0,40,1
30,9,1,1,0,0,65,0
20,10,1,0,0,0,18,0
20,15,1,1,2176,0,40,0
40,9,1,1,0,0,60,1
30,9,1,1,0,0,40,1
50,9,1,1,0,0,40,0
50,10,1,1,0,0,42,0
17,7,1,0,0,0,18,0
20,10,1,1,0,0,80,0
40,9,1,1,0,0,40,1
50,9,1,1,34095,0,60,0
30,9,1,1,0,0,40,0
60,10,1,0,0,0,16,0
20,9,1,1,0,0,40,0
30,5,1,1,0,0,40,0
40,9,1,1,0,0,48,1
50,14,1,1,0,0,47,1
50,13,0,1,0,0,40,0
40,9,1,1,0,0,78,1
30,9,1,1,0,0,48,0
40,10,1,0,0,0,40,0
40,14,1,1,15024,0,60,1
30,13,1,1,0,0,40,1
50,9,1,1,0,0,44,0
50,10,1,1,0,0,40,1
20,9,1,0,0,0,55,0
40,14,0,0,0,0,35,0
20,9,1,1,0,0,40,0
40,13,1,1,0,0,45,1
30,9,1,1,0,0,30,0
50,7,1,1,0,0,40,0
40,11,1,1,0,0,50,0
20,10,1,1,0,0,12,0
20,10,1,1,0,0,72,0
40,10,1,1,1831,0,50,0
20,9,1,1,0,0,40,0
30,9,1,0,0,0,38,0
20,10,0,1,0,0,40,0
40,9,1,1,0,0,50,0
40,9,1,1,0,0,40,0
30,9,1,1,0,0,45,0
20,11,1,0,0,0,40,0
50,14,1,1,15024,0,60,1
60,11,1,1,0,0,50,1
30,10,1,1,0,0,40,0
40,12,1,1,0,0,40,1
30,11,1,0,0,0,3,0
40,9,1,1,0,0,40,0
18,9,1,0,0,0,20,0
40,13,1,1,0,0,40,1
30,9,1,1,0,0,40,0
50,12,0,0,0,0,30,0
40,13,1,1,0,0,45,1
20,13,0,0,0,0,40,0
50,10,1,1,0,0,60,1
30,11,1,1,0,0,40,0
40,9,1,1,0,0,15,0
17,6,1,1,0,0,40,0
60,5,0,1,0,0,40,0
30,13,1,1,0,0,55,1
30,14,1,1,4650,0,30,0
30,10,1,1,0,1974,40,0
20,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
20,10,1,0,0,0,24,0
30,10,0,1,0,0,50,1
30,10,1,1,0,0,40,0
30,13,1,0,0,0,40,0
20,12,1,0,3418,0,40,0
40,13,1,1,0,0,60,1
30,16,1,1,5178,0,75,1
30,9,1,1,0,0,50,0
20,9,1,0,0,0,40,0
30,11,1,1,0,0,40,0
50,6,1,0,0,0,40,0
60,13,1,1,0,0,40,0
20,9,1,1,0,0,40,0
20,9,0,1,2885,0,40,0
20,9,1,0,0,0,36,0
20,13,1,1,0,0,39,0
40,11,1,1,0,0,40,0
30,9,1,1,0,0,40,1
20,15,1,1,0,0,60,0
19,9,1,0,0,0,20,0
30,13,1,0,0,1902,40,1
20,9,1,0,0,0,40,0
60,9,1,0,0,0,15,0
40,9,1,0,0,0,40,1
30,10,1,0,0,0,35,0
40,9,1,1,0,0,44,1
19,10,1,0,0,0,40,0
20,9,0,0,0,0,35,0
50,5,1,1,0,0,40,0
20,10,1,1,0,0,50,0
30,13,1,1,0,0,99,1
50,13,1,0,0,0,35,0
30,12,1,1,0,0,50,1
30,9,0,0,0,0,40,0
20,7,0,0,0,0,40,0
30,10,1,0,0,0,40,0
30,10,0,1,0,1902,40,1
30,13,1,1,0,0,45,1
20,8,0,0,0,0,40,0
50,9,1,1,0,0,40,0
40,11,1,0,7298,0,35,1
60,6,1,1,2050,0,40,0
70,9,1,0,0,0,33,0
20,7,1,1,0,0,40,0
20,9,1,1,0,0,36,0
40,9,1,1,0,0,40,1
20,9,1,0,0,0,40,0
60,10,1,1,0,0,50,1
20,13,1,0,0,0,40,0
50,5,0,0,0,0,40,0
20,9,1,1,0,0,40,0
40,10,1,0,0,1902,40,1
30,9,1,1,0,0,40,0
30,9,0,0,0,0,16,0
30,9,0,1,0,0,40,0
50,15,1,1,0,0,40,0
50,9,1,0,0,0,40,0
40,13,1,1,0,0,40,1
40,10,1,1,0,0,40,0
40,13,1,1,0,1977,60,1
40,9,1,1,0,0,40,0
19,9,1,0,0,0,40,0
40,9,1,1,0,0,40,0
60,9,1,1,0,0,40,0
50,15,1,1,0,0,45,1
30,13,1,1,7688,0,40,1
60,9,1,0,15831,0,16,1
60,16,1,1,0,0,40,1
50,4,0,0,0,0,40,0
20,12,0,1,0,0,16,0
30,9,1,1,0,0,40,0
30,6,0,0,0,0,38,0
20,10,1,0,0,0,10,0
50,9,0,0,0,0,40,0
20,13,1,1,0,0,40,0
30,9,1,1,0,0,24,0
30,10,1,0,0,0,40,0
40,9,1,1,0,0,45,1
20,13,1,1,0,0,80,1
20,9,1,1,0,0,40,0
20,10,1,1,0,0,40,0
18,10,1,0,0,0,20,0
20,10,1,1,0,0,20,0
30,9,1,1,0,0,40,1
50,10,1,1,0,0,40,0
40,13,1,1,15024,0,40,1
60,10,1,0,0,0,30,0
40,13,1,1,0,0,40,1
20,7,1,1,0,0,40,0
20,10,1,1,0,0,40,0
20,9,1,0,0,0,40,0
50,13,1,1,0,0,40,0
20,9,1,1,0,0,40,0
20,9,1,0,0,0,45,0
40,10,1,0,0,0,55,1
20,13,1,1,0,1876,38,0
20,9,1,1,0,0,40,0
18,7,0,1,0,0,20,0
40,10,1,0,0,0,40,1
40,9,1,1,0,0,25,0
20,13,1,1,0,0,40,0
40,10,1,1,0,0,40,0
50,9,1,1,0,0,40,0
20,9,0,1,0,0,40,0
20,9,1,0,0,0,99,0
60,10,1,1,0,0,15,0
20,10,0,1,0,0,48,0
20,10,1,1,0,0,30,0
40,9,1,0,0,0,40,1
30,9,0,0,0,0,48,0
50,6,1,1,0,0,25,0
40,10,1,1,0,0,40,0
17,6,1,1,0,0,40,0
50,13,1,1,15024,0,50,1
20,10,0,1,0,0,40,0
50,9,1,0,0,0,30,0
50,14,1,1,0,0,40,1
30,3,1,0,0,0,45,0
50,8,0,1,0,0,56,0
50,9,0,1,0,0,48,0
30,13,1,1,0,0,50,0
40,14,1,1,0,0,50,1
30,13,1,0,0,0,32,0
40,15,1,1,0,0,50,1
20,10,1,1,0,0,40,0
30,9,1,1,0,0,60,1
40,14,1,1,0,0,40,1
30,5,1,0,0,0,42,0
40,13,1,1,0,1887,40,1
40,3,1,1,0,0,20,0
50,9,0,1,0,0,40,0
50,13,1,1,0,0,60,1
30,13,0,1,0,1564,52,1
20,13,1,0,0,0,20,0
30,10,1,0,0,0,40,0
40,9,1,1,0,0,50,1
20,10,1,1,0,0,60,0
60,7,1,0,0,0,32,1
30,9,1,1,0,0,40,0
20,9,0,1,0,0,40,0
40,9,1,1,0,0,40,0
50,10,1,1,0,0,40,0
30,9,1,0,0,0,40,0
30,4,1,1,0,0,40,0
70,2,0,1,0,0,20,0
40,10,1,1,0,0,40,0
70,15,1,1,0,2174,50,1
40,13,1,0,0,0,40,1
30,7,1,1,0,0,40,0
60,13,1,1,0,0,40,1
40,7,1,1,0,0,22,0
20,13,1,0,0,0,40,1
19,10,1,0,0,0,18,0
30,12,0,0,0,0,32,0
30,11,1,0,0,0,40,0
50,10,1,0,0,880,40,0
40,12,0,0,15024,0,40,1
40,9,0,0,0,0,33,0
60,9,1,1,0,0,40,0
30,14,0,1,0,0,30,0
30,13,1,1,0,0,50,1
40,14,1,0,0,1977,35,1
50,10,1,1,0,0,40,1
50,5,0,1,0,0,75,0
30,14,0,0,0,0,40,0
40,14,1,1,0,0,40,1
60,9,1,1,0,0,45,0
30,12,1,0,0,0,50,0
60,9,1,1,0,0,4,0
30,9,0,0,0,0,40,0
50,13,1,0,0,0,20,0
30,12,1,1,0,0,60,1
30,13,1,1,0,0,40,0
40,13,1,1,0,0,80,0
50,13,1,1,99999,0,55,1
30,6,1,1,0,0,40,0
30,9,1,1,0,0,40,0
20,9,1,0,0,0,40,0
20,13,1,0,0,1564,40,1
60,9,1,1,0,0,48,0
30,12,1,0,0,880,36,0
20,9,1,1,0,0,45,0
50,10,1,1,0,0,40,1
20,11,1,0,0,0,10,0
40,10,1,1,0,0,40,0
30,13,1,1,0,0,40,0
30,9,1,0,0,0,30,0
40,10,1,0,0,0,30,0
30,15,1,1,0,0,60,1
40,13,0,1,0,0,40,1
40,10,1,1,0,1672,44,0
40,9,1,1,0,0,40,1
50,9,1,1,3464,0,40,0
30,10,1,0,0,0,4,0
20,13,0,0,0,0,40,0
60,9,1,1,0,2267,40,0
50,15,1,1,0,0,50,0
60,13,1,1,0,0,40,1
20,6,1,1,0,0,40,0
20,13,1,1,0,0,45,1
20,13,1,1,0,1887,60,1
40,9,1,1,0,0,40,1
60,11,1,1,0,0,46,1
50,14,1,1,0,0,50,1
20,10,1,1,0,0,40,0
40,9,1,0,0,0,40,0
50,10,1,1,0,0,40,1
40,10,0,1,0,0,40,0
30,15,1,1,0,0,50,0
20,10,1,1,0,0,20,0
20,9,0,1,0,0,70,0
50,15,1,1,0,0,30,0
30,9,1,1,0,0,40,1
70,10,0,0,0,0,4,0
30,14,0,1,0,0,65,1
30,10,1,1,0,0,40,0
30,9,0,0,0,0,45,0
40,11,1,1,0,0,50,1
20,10,1,1,0,0,55,0
30,11,0,1,0,0,40,0
60,10,1,0,0,0,20,0
40,13,1,1,0,0,72,1
50,9,1,1,0,0,40,0
30,9,1,0,0,0,40,0
50,13,1,1,7298,0,50,1
30,11,1,1,0,0,40,0
20,13,1,1,0,0,41,0
20,9,1,0,0,0,28,0
30,10,1,1,0,0,50,0
20,13,1,1,0,0,40,0
50,10,1,1,0,0,65,1
50,13,1,1,0,0,40,0
70,9,1,0,0,0,13,0
30,10,1,0,0,0,10,0
40,15,1,1,15024,0,50,1
30,9,1,0,0,0,35,0
30,13,1,1,0,0,40,1
60,9,1,0,0,0,8,0
60,14,1,1,0,0,40,1
30,13,0,1,0,1887,40,1
30,13,1,1,0,0,40,1
30,9,1,1,2829,0,40,0
60,9,0,1,0,0,50,0
20,13,1,0,0,0,40,0
30,11,0,0,0,0,40,0
30,10,1,0,0,0,40,0
20,9,1,1,0,0,40,0
40,9,1,0,0,0,40,0
40,13,1,1,0,0,50,0
40,14,1,1,0,0,50,1
20,10,1,1,0,0,40,0
50,9,1,1,0,0,40,0
20,9,1,1,0,0,40,0
40,10,1,0,0,0,40,0
60,9,0,1,0,1876,50,0
20,10,1,0,0,0,6,0
50,9,1,1,0,0,48,0
30,9,1,1,0,0,40,0
40,12,1,1,0,0,40,0
40,11,1,1,0,0,45,1
50,9,0,1,0,0,48,0
40,14,1,1,0,1902,40,1
30,13,0,1,7688,0,40,1
60,9,1,1,2414,0,40,0
30,10,1,1,0,0,24,0
20,9,1,1,4416,0,40,0
18,7,1,1,0,0,7,0
20,9,1,1,0,0,50,0
30,14,0,1,0,0,40,0
50,9,1,1,0,0,42,0
30,9,1,1,0,0,50,0
